 (-1.28258835E-08, 8.05138445E-09)
 (-1.17457208E-08,-4.64718717E-08)
 ( 1.22785648E-09, 1.90945819E-08)
 ( 1.22494868E-08,-8.15608736E-09)
 ( 2.88792776E-08, 1.87528393E-08)
 (-2.82200929E-08, 7.61705810E-09)
 ( 2.51660932E-08,-6.44005693E-09)
 (-3.95422761E-09,-2.96850944E-09)
 (-2.14714397E-08, 3.85865597E-08)
 (-3.02459533E-08,-2.68221889E-10)
 (-9.57020863E-09, 6.46809362E-09)
 (-1.96394954E-08, 1.58535833E-08)
 ( 5.06033881E-10, 3.25640777E-08)
 ( 7.01123870E-09, 2.64228586E-08)
 ( 1.57867479E-08, 1.56799562E-09)
 ( 4.03354861E-09, 1.58249147E-08)
 ( 1.60180680E-09, 1.51607384E-08)
 (-5.60544544E-09, 4.29093872E-09)
 (-9.36766664E-09, 1.76273982E-08)
 (-7.42241157E-09, 8.58558380E-09)
 (-7.14820114E-09, 8.86317686E-09)
 (-5.85541038E-09, 1.24199611E-08)
 (-3.18386784E-09, 3.39198749E-08)
 (-1.23171500E-08, 2.21564935E-08)
 ( 5.45854206E-09,-3.41833020E-11)
 (-1.22233210E-08, 3.20609850E-08)
 (-2.03354116E-08, 2.16503597E-08)
 (-1.91226857E-08, 2.72885643E-08)
 (-1.16861658E-08,-6.38595454E-10)
 ( 1.45991699E-08, 2.37391831E-08)
 ( 7.44126716E-09, 2.26579466E-09)
 (-3.73498699E-09, 1.01881152E-08)
 (-1.66179941E-08, 6.59010535E-09)
 (-8.82989859E-09,-2.72772005E-09)
 (-2.16267519E-08, 1.78321047E-09)
 (-8.16521606E-09, 1.94284731E-08)
 (-1.80445188E-08, 5.62505065E-09)
 ( 6.68539890E-09, 7.26928695E-09)
 (-4.78135620E-09, 2.38048230E-08)
 ( 1.42161019E-10, 2.27043078E-08)
 ( 1.07822586E-08, 1.26953836E-09)
 (-4.50297799E-09, 4.36383907E-09)
 ( 9.59441193E-10, 6.17025142E-09)
 ( 6.86515467E-09, 2.54694621E-09)
 (-6.68433264E-09, 1.49843125E-08)
 ( 1.43205192E-09, 8.80146711E-09)
 (-2.55934807E-09, 1.72142656E-08)
 (-1.67932956E-09, 2.08927275E-09)
 ( 3.76695369E-10, 6.70851863E-09)
 ( 4.72888573E-09, 1.07601092E-08)
 (-2.48466003E-09, 2.43377452E-09)
 (-2.12227613E-09, 7.82717891E-09)
 ( 1.01294440E-08, 1.65612821E-08)
 ( 4.41285541E-09, 8.75208617E-09)
 ( 1.22640191E-08, 9.03359432E-09)
 ( 7.55891971E-09, 2.10958206E-09)
 (-1.93039384E-09, 1.70246803E-08)
 ( 4.52982007E-09, 1.32182176E-08)
 (-4.07518463E-09, 1.87075582E-08)
 (-4.97379293E-09, 8.66376837E-09)
 (-1.15093057E-09, 9.35476407E-09)
 (-3.39568840E-09, 9.24604748E-09)
 (-3.69346309E-09, 9.97406779E-09)
 ( 1.49970003E-09, 9.81373027E-09)
 ( 6.17413676E-09, 1.95050607E-08)
 (-1.16845973E-08, 1.12167235E-08)
 ( 5.19565546E-09, 2.04507931E-08)
 (-5.50832358E-09, 7.46531370E-09)
 ( 5.53339596E-10, 1.43181706E-08)
 (-2.45708298E-09, 1.56701319E-08)
 ( 1.29963071E-08,-2.87678570E-09)
 (-5.42232537E-10, 1.04087006E-08)
 ( 6.50600795E-10, 1.12416183E-08)
 (-3.88265509E-09, 2.48511896E-08)
 (-1.00734765E-09, 5.53162804E-09)
 (-2.55319854E-09, 8.38950953E-09)
 ( 5.86585935E-09, 1.10620464E-08)
 (-3.87665455E-09, 1.38477132E-08)
 (-7.32565453E-10, 3.34317218E-09)
 ( 1.09408171E-08, 4.27953850E-09)
 (-7.80434828E-09, 9.40878486E-09)
 (-1.04711360E-08, 1.19479946E-08)
 ( 1.46022050E-09, 1.00371755E-08)
 ( 7.39408479E-10, 9.08498432E-09)
 ( 6.27818064E-09, 5.32748157E-09)
 (-4.83424856E-09, 1.13586474E-08)
 (-7.30033201E-10, 1.09439231E-08)
 ( 1.42871415E-09, 5.48996448E-09)
 ( 5.28355715E-09, 8.03448774E-09)
 (-4.78122764E-10, 6.64438327E-09)
 (-7.79631737E-09, 9.03183128E-09)
 ( 3.72821729E-09, 2.08244426E-08)
 (-8.80776979E-11, 1.08172014E-08)
 ( 2.51781440E-09, 4.96474950E-09)
 ( 2.85960544E-09, 7.19840587E-09)
 (-3.44330520E-09, 2.94300673E-09)
 (-6.01485839E-09, 9.89848559E-09)
 ( 1.85053395E-09, 3.56205265E-09)
 (-1.39126188E-09, 6.62454402E-09)
 (-3.00101966E-09, 1.11560974E-08)
 (-3.23555138E-09, 1.36424756E-08)
 ( 2.80299384E-09,-3.40951156E-09)
 ( 5.24402832E-09, 7.80295561E-09)
 ( 7.26241789E-10, 5.86775784E-09)
 (-6.09250739E-09, 4.80388285E-10)
 (-5.43565581E-10, 8.63297434E-09)
 ( 3.44689099E-09, 5.62540015E-09)
 (-7.13479764E-09, 2.11100715E-09)
 (-6.79984424E-09, 9.18527210E-09)
 ( 2.84514329E-10, 4.19111945E-09)
 (-2.07837594E-10, 3.01690828E-09)
 ( 5.42642509E-09, 5.21738697E-09)
 ( 3.36460215E-09, 7.60185426E-09)
 (-6.17160545E-09, 5.16421794E-09)
 ( 2.79079582E-09, 4.42541204E-09)
 ( 2.23187024E-09, 3.05897374E-09)
 (-6.02756778E-09, 2.45486587E-09)
 ( 3.22028759E-09, 7.66172636E-09)
 ( 4.40656489E-09, 1.10119314E-09)
 (-7.69174235E-09, 4.86392215E-09)
 ( 1.14176599E-10,-6.95436375E-10)
 ( 3.42267814E-09, 7.19817850E-09)
 (-5.79120085E-09, 1.04527977E-08)
 ( 2.80006440E-09, 5.57073854E-09)
 ( 2.29215336E-09, 7.81930964E-09)
 ( 2.20377538E-09, 6.74028922E-09)
 ( 9.24457733E-10, 8.62606431E-09)
 ( 2.36224884E-09, 1.13035252E-08)
 ( 4.78017070E-10, 6.59864963E-09)
 ( 1.14518683E-09, 1.28418576E-09)
 ( 4.03012779E-09, 1.05041602E-08)
 (-4.68171146E-09, 5.37517053E-09)
 ( 4.30121361E-09, 4.97496766E-10)
 (-1.30977640E-09, 4.88314011E-09)
 (-5.22455723E-09,-8.54383897E-10)
 ( 7.21949778E-10, 1.10356516E-10)
 ( 2.46965071E-09, 8.34318481E-09)
 (-6.68211153E-10, 1.37518770E-08)
 (-6.25439978E-10, 1.11118170E-09)
 (-2.23157848E-09, 5.66901814E-09)
 (-4.52350069E-09, 7.95257904E-09)
 (-3.87426813E-10, 9.63975122E-10)
 (-6.33179376E-09, 2.19149054E-09)
 (-5.60929925E-09,-5.92987603E-11)
 ( 5.43753931E-10, 1.27335620E-09)
 ( 8.62384719E-10, 6.29089936E-09)
 (-3.39417028E-09, 1.10371552E-08)
 (-5.84671067E-09, 9.20531595E-10)
 (-6.42382203E-10, 4.23697388E-09)
 (-4.88685803E-09, 1.29796307E-08)
 (-2.40947751E-09, 1.89901828E-09)
 (-2.49167437E-10, 3.15848014E-09)
 ( 5.08819475E-09, 5.47778445E-09)
 ( 1.03093356E-09, 1.88404381E-09)
 ( 1.61317149E-09, 4.36001946E-09)
 ( 1.43035572E-09, 4.80067452E-09)
 ( 1.87630045E-09, 5.48235513E-10)
 ( 7.43966444E-09, 5.77258685E-09)
 ( 3.14906390E-09, 1.43779810E-09)
 (-5.06436537E-09,-1.27945421E-09)
 (-1.77927029E-09, 2.72142797E-09)
 (-2.23456298E-09, 6.20792262E-09)
 (-3.88914190E-09,-1.34427303E-09)
 ( 2.59827893E-09, 6.56333299E-09)
 ( 2.70884892E-09, 8.04751910E-09)
 ( 1.44511725E-09, 9.13886633E-10)
 ( 4.20903534E-09, 2.91297986E-09)
 ( 2.20569674E-09, 3.42969986E-09)
 (-3.55559449E-09, 3.48053986E-09)
 (-2.45540743E-09, 2.99108516E-09)
 (-1.56005842E-09, 4.28059943E-09)
 ( 5.41238787E-09, 5.42433298E-09)
 (-7.91529675E-10, 4.18384172E-09)
 (-5.03715691E-09, 8.26130186E-09)
 (-1.53292079E-09, 2.15810569E-09)
 ( 7.91240296E-10, 4.20642499E-09)
 ( 1.11761089E-09, 9.29809829E-09)
 (-3.36350614E-10, 3.85854593E-09)
 (-3.17085358E-09, 6.12660722E-09)
 ( 4.97274888E-09, 6.37674757E-09)
 (-1.12559595E-09, 5.62240876E-09)
 ( 6.59962696E-10, 5.98869576E-09)
 ( 1.03999998E-09, 3.16981463E-09)
 ( 2.84285129E-09, 2.33680719E-09)
 (-8.27287572E-10, 6.14474249E-09)
 ( 1.26026611E-09, 3.45348417E-09)
 ( 2.08603204E-10, 3.68270481E-09)
 ( 2.66745705E-11, 4.63219996E-09)
 ( 8.21076152E-10, 7.21569826E-09)
 (-3.51853080E-09, 1.97880423E-09)
 ( 3.54460727E-09, 6.67080524E-09)
 ( 3.53257779E-09, 1.88195393E-09)
 (-3.44535978E-09,-1.42615886E-09)
 ( 1.34442035E-09, 6.28906127E-09)
 ( 5.67040459E-09, 6.22606988E-09)
 (-1.48848378E-09, 2.69831868E-09)
 (-1.31214706E-09, 4.21810453E-09)
 (-2.06635886E-09, 4.36575354E-09)
 ( 2.48401566E-09, 2.60312483E-09)
 (-1.77032711E-09, 1.47016022E-09)
 (-3.23250093E-09, 5.33317124E-09)
 (-3.73243791E-09, 5.20859622E-09)
 ( 4.56949367E-09, 3.09437898E-09)
 ( 2.67973057E-11, 6.28282804E-09)
 ( 6.07983108E-10, 1.56489954E-09)
 ( 7.93215826E-10, 6.43249276E-09)
 (-5.41075074E-10, 3.98630595E-09)
 (-2.08983719E-09, 2.56867150E-09)
 (-2.86773472E-09, 2.45350407E-09)
 ( 4.17050700E-10, 5.51410961E-09)
 ( 7.61455732E-10, 5.55040147E-09)
 ( 3.59466013E-10, 8.61780813E-10)
 (-3.09199755E-09, 2.24897256E-09)
 (-2.66755884E-09, 4.01252231E-09)
 (-1.37588829E-09, 4.03077127E-09)
 (-7.23693816E-09, 3.37158057E-09)
 (-3.87248944E-09, 3.38499784E-09)
 ( 2.06869655E-09, 3.83827192E-09)
 ( 1.99189243E-09, 4.07151290E-09)
 (-2.27689889E-09, 7.52442286E-09)
 (-4.52636417E-09, 3.64473163E-09)
 ( 2.33536923E-09, 4.20907220E-09)
 (-1.25736010E-09, 2.19323670E-09)
 (-2.05341633E-09, 4.53498394E-09)
 (-3.29461036E-09, 7.49883267E-09)
 ( 2.70610578E-09, 5.69873970E-09)
 (-8.75310546E-10, 3.15559689E-09)
 ( 2.20235896E-09, 4.18314761E-09)
 (-3.40620399E-09, 5.61937830E-09)
 ( 1.01656827E-09, 2.41557707E-09)
 ( 2.48356141E-10, 4.42705872E-09)
 (-9.65615699E-10, 1.47406076E-09)
 (-2.06907647E-09, 4.16285184E-09)
 ( 3.76800119E-10, 5.91668803E-09)
 ( 1.39311884E-09, 6.26902130E-09)
 ( 3.62330999E-10, 2.75602696E-09)
 ( 1.72222375E-10, 4.13765955E-09)
 ( 1.50234881E-12, 7.93553667E-09)
 (-1.91308169E-09, 7.22911420E-09)
 ( 1.84920912E-10, 5.75518433E-09)
 (-5.64946867E-10, 4.13291890E-09)
 ( 1.47594659E-10, 6.09414164E-09)
 (-2.56092103E-09, 5.96862959E-09)
 (-8.15020218E-10, 3.70667408E-09)
 ( 1.18293497E-09, 4.81506923E-09)
 ( 5.87473403E-10, 3.96928135E-09)
 ( 2.68062528E-09, 7.80131337E-09)
 ( 3.63070185E-10, 5.51698998E-09)
 ( 6.56740218E-10, 4.77079531E-09)
 (-1.05918685E-09, 4.28287317E-09)
 ( 1.56120769E-10, 3.84683840E-09)
 (-9.62766311E-10, 5.28580335E-09)
 ( 7.12660431E-10, 3.29335670E-09)
 (-1.73964432E-09, 5.81596504E-09)
 ( 1.57715702E-10, 2.92028846E-09)
 (-8.40424952E-10, 2.36362041E-09)
 (-9.32883992E-10, 3.55865559E-09)
 (-1.82970039E-09, 2.23182228E-09)
 (-6.86736390E-10, 3.62235797E-09)
 ( 3.64570457E-10, 4.11970102E-09)
 ( 3.19920956E-09, 2.58882937E-09)
 (-2.71199774E-09, 7.88443177E-09)
 (-3.10276305E-10, 3.08947312E-09)
 (-3.82360338E-10, 2.24420416E-09)
 ( 6.14719498E-10, 3.92725052E-09)
 ( 2.35838882E-09, 2.42375453E-09)
 (-2.50153986E-09, 1.24419197E-09)
 ( 5.53063741E-11, 5.54991653E-09)
 ( 8.11806899E-10,-6.50758114E-10)
 (-1.93634997E-09,-3.75392106E-10)
 ( 2.17470197E-09, 4.32226788E-09)
 ( 1.33180200E-09, 2.71589151E-09)
 (-2.57098587E-09, 2.05986539E-09)
 ( 1.58146218E-09, 2.51072207E-09)
 (-6.88108737E-10, 3.09251846E-09)
 (-1.25965616E-09, 3.95956690E-09)
 (-1.00751005E-10, 4.46121717E-09)
 (-1.22431287E-09, 1.97840011E-09)
 (-3.58611141E-09, 7.46985229E-09)
 (-6.41087461E-10, 2.35630737E-09)
 (-3.64480779E-10, 1.71337866E-09)
 (-2.09538342E-09, 3.29838068E-09)
 ( 1.09670639E-09, 2.52495491E-09)
 (-1.76045983E-10, 5.17539078E-09)
 ( 1.18992938E-09, 5.19861620E-09)
 ( 1.50997370E-09, 1.22101573E-09)
 (-1.77053469E-10, 5.38037037E-09)
 ( 1.62966629E-09, 6.13665341E-09)
 (-2.51882382E-09, 6.57667032E-09)
 (-6.00186234E-10, 2.89784619E-09)
 (-6.05031414E-10, 3.46815510E-09)
 ( 9.55924784E-10, 4.20392654E-09)
 ( 3.01492609E-09, 5.00667996E-09)
 ( 1.02233133E-09, 1.66457581E-09)
 (-1.02764264E-09, 8.51112514E-10)
 (-4.71443606E-10, 1.70062942E-09)
 ( 1.67869296E-09, 2.74181655E-09)
 ( 1.64363956E-09, 3.88163901E-09)
 (-1.02496800E-09, 2.38293185E-09)
 ( 1.89095362E-09, 7.69778852E-10)
 ( 7.15442261E-10, 3.95930355E-09)
 ( 1.58396685E-09, 5.59774005E-10)
 (-6.97216562E-10, 2.31491604E-09)
 (-3.31162475E-09, 5.05820807E-09)
 (-2.10970930E-09, 1.12879839E-09)
 ( 3.83616944E-10, 2.03810324E-09)
 ( 1.38902267E-09,-4.18607454E-10)
 (-1.93200678E-09, 4.35904912E-09)
 (-1.60887326E-09, 3.17166493E-09)
 ( 1.22916355E-09, 6.06552253E-10)
 (-2.50415289E-09, 5.37708711E-10)
 ( 1.50721879E-09, 1.41969136E-09)
 (-2.30941222E-09, 5.22260724E-09)
 (-2.05960871E-09, 5.75275383E-09)
 (-1.88150562E-09, 2.26476615E-09)
 (-4.10945011E-09, 3.48229401E-09)
 ( 1.39266354E-09, 4.60365479E-09)
 (-5.79647885E-10, 3.52196627E-09)
 (-1.14125731E-09, 4.00550348E-09)
 ( 1.59720459E-10, 2.62763367E-09)
 (-1.41390133E-09, 3.04984815E-10)
 (-1.39161715E-09, 4.19489998E-09)
 ( 2.31028952E-09, 3.90984445E-09)
 (-3.02921660E-10, 2.01854045E-09)
 ( 1.07558085E-09, 2.07115436E-09)
 ( 4.69794932E-11, 2.00904715E-09)
 (-1.84154192E-09, 2.99309799E-09)
 (-1.48546686E-09, 6.67090427E-09)
 (-2.16476415E-09, 2.40801468E-09)
 (-2.48632315E-09, 1.06334763E-09)
 (-1.81162974E-09, 4.36436487E-09)
 (-1.36525091E-09, 1.59829183E-09)
 ( 1.39031220E-09, 5.31714561E-10)
 ( 1.24386479E-09,-5.88512294E-10)
 (-1.24828892E-09, 2.12078577E-09)
 (-4.57548083E-10, 3.98153110E-09)
 ( 3.27596572E-09, 4.56740734E-09)
 (-9.42529166E-10, 2.13980211E-09)
 (-8.19289581E-10, 2.10700568E-09)
 ( 6.12192519E-10, 6.11815709E-09)
 (-3.09691051E-09, 4.04943634E-09)
 (-1.72808345E-09, 1.52872892E-09)
 (-9.11587250E-10, 8.88947305E-10)
 (-5.58412205E-10, 3.65927266E-09)
 ( 1.67465386E-09, 4.59039429E-09)
 ( 3.16038706E-09,-2.57359301E-10)
 ( 6.86293467E-10, 1.12200216E-09)
 ( 9.05818143E-10, 2.54586086E-09)
 ( 2.48259524E-09, 3.10140491E-09)
 ( 6.06291795E-10, 5.45614398E-09)
 (-1.49738644E-09, 7.72800546E-10)
 (-2.55133825E-09, 4.35958647E-09)
 ( 2.27279903E-10, 2.22886132E-09)
 ( 1.83559279E-09, 2.37677278E-09)
 (-1.10926390E-09, 2.12830265E-09)
 ( 2.49091962E-11, 3.44415452E-09)
 (-2.09344497E-09, 2.64680367E-09)
 ( 1.98520000E-09, 2.96358382E-10)
 ( 1.85037097E-09, 2.28778418E-09)
 (-6.20170637E-10, 3.98782340E-09)
 (-4.01217504E-10, 2.62947863E-09)
 (-1.17258281E-09, 3.62958752E-09)
 ( 2.18009255E-09, 1.96066874E-09)
 ( 1.10814878E-10, 4.26664371E-10)
 (-8.56502980E-10, 1.53465207E-09)
 (-1.06784426E-09, 2.67360156E-09)
 (-7.96897714E-10, 1.17717591E-09)
 (-2.65368127E-09, 1.67815783E-09)
 (-7.14326431E-10, 2.78044321E-09)
 ( 1.36300013E-10, 1.80559068E-09)
 (-1.62780778E-09, 1.01673836E-09)
 (-9.04572695E-10, 2.24477326E-10)
 ( 1.46114876E-09, 2.29004968E-10)
 (-1.01358477E-09, 2.19981103E-10)
 ( 9.33806921E-10, 4.06489731E-09)
 (-7.35558892E-10, 2.61835020E-09)
 (-4.77996698E-10, 4.55688554E-09)
 (-7.52396201E-10, 2.83421708E-09)
 (-2.33717046E-09, 2.14569118E-09)
 (-4.42817516E-09, 1.48147861E-09)
 ( 2.52455085E-10, 1.37377687E-09)
 (-1.55972812E-09, 1.72947393E-10)
 (-1.38793788E-09, 2.09389217E-09)
 ( 1.76609560E-09,-5.32135447E-10)
 ( 2.65777134E-09, 1.76029857E-09)
 ( 2.31788699E-09, 3.17882032E-09)
 ( 2.06051509E-09, 2.72933276E-09)
 (-2.27139152E-09, 3.67938369E-09)
 (-1.18486698E-09, 4.46623272E-09)
 ( 1.78524719E-12, 8.31510638E-10)
 (-1.82002846E-09, 2.69647971E-09)
 (-1.73651749E-09, 3.78864584E-09)
 (-1.35495815E-09,-1.08431479E-10)
 (-1.06900500E-09,-4.98458830E-10)
 (-5.43095402E-10, 6.45309139E-10)
 ( 1.78668649E-10, 2.53006727E-09)
 ( 3.35355743E-10, 2.50983234E-09)
 ( 2.25092944E-09, 4.55261029E-09)
 (-2.40993447E-10, 2.95543212E-09)
 ( 1.47326096E-09, 2.04927386E-09)
 (-1.59277702E-09, 4.59956695E-09)
 (-9.40172606E-10, 3.31307204E-09)
 (-2.49766807E-09, 1.99245087E-09)
 (-2.06843542E-09, 1.68849146E-09)
 (-3.70042330E-10, 7.39444617E-10)
 (-1.63651245E-10, 1.76285597E-09)
 ( 2.20346830E-09, 9.78514048E-10)
 ( 1.34981282E-09, 1.97515360E-09)
 (-8.49453841E-10, 2.13169993E-09)
 (-1.81200444E-10, 4.11677847E-09)
 (-2.03738337E-09, 2.58027510E-09)
 ( 6.81032619E-10, 3.86955890E-09)
 (-1.55600122E-09, 2.40313969E-09)
 (-1.46505186E-09, 3.03257486E-09)
 (-3.43010975E-09, 3.78937015E-09)
 (-3.57021052E-10, 1.34648681E-09)
 ( 1.13795018E-09, 5.91733718E-10)
 (-7.64505625E-10, 4.05084988E-09)
 (-5.03508291E-10, 4.27916058E-09)
 ( 1.57158064E-09, 1.77796411E-09)
 ( 2.39380094E-09, 4.45924586E-09)
 ( 1.38307177E-09, 3.92754629E-09)
 (-1.34629063E-09, 2.86849633E-09)
 ( 3.69277997E-10, 5.25595523E-09)
 (-2.21507757E-10, 2.19984475E-09)
 (-7.12931769E-10, 4.21345348E-10)
 ( 2.40755171E-09, 1.68232905E-09)
 ( 7.81842091E-10, 2.42138021E-09)
 (-4.49961096E-10, 2.76212275E-09)
 ( 5.97971783E-10, 1.15450527E-09)
 (-1.91330396E-10, 4.94816799E-10)
 (-2.26218400E-09, 3.81458864E-09)
 ( 8.41811842E-10, 3.37048833E-09)
 ( 2.25034089E-10, 2.09600071E-09)
 (-2.71641021E-09, 1.28515887E-09)
 (-1.64623304E-09, 1.64777736E-09)
 ( 1.21981225E-09, 2.40322584E-09)
 (-8.82180939E-10, 2.59640465E-09)
 (-6.22879082E-10, 7.22383153E-10)
 (-1.61522296E-09, 3.05317083E-09)
 ( 1.08772025E-09, 4.51473703E-09)
 ( 4.97464070E-10, 4.63943017E-09)
 (-2.49274316E-11, 1.82141957E-09)
 (-1.91833616E-09, 4.60972815E-09)
 ( 9.44767709E-10, 3.64089980E-09)
 ( 5.64991276E-10, 1.83281418E-10)
 (-5.75309973E-11, 1.09259546E-09)
 ( 2.15290813E-10, 1.81570559E-09)
 ( 4.12389761E-10,-8.04775968E-11)
 ( 1.03854514E-09, 2.62665800E-09)
 ( 2.46238674E-09, 2.60567612E-09)
 (-2.06194395E-09, 1.30828048E-09)
 ( 1.81301307E-10, 1.41326473E-09)
 (-5.51226342E-10, 1.28012634E-09)
 (-1.85246118E-09, 2.41448328E-09)
 (-2.77238676E-10, 1.76626314E-09)
 ( 7.69787845E-10, 2.29885466E-09)
 (-1.61204827E-09, 3.08325898E-09)
 ( 8.87132201E-10, 3.29927907E-09)
 ( 1.77850523E-09, 2.41324050E-09)
 (-2.07207762E-09, 2.28587971E-09)
 (-1.19109067E-09, 2.61635802E-09)
 (-8.04097067E-10, 1.75727621E-09)
 (-6.06945438E-10, 1.36073797E-09)
 ( 2.25204036E-10, 3.65456465E-09)
 (-2.52298654E-10, 6.42410181E-10)
 (-2.92578684E-10, 4.64779948E-09)
 ( 2.02230033E-09, 1.14045062E-09)
 (-4.01377875E-10, 3.44600126E-09)
 (-9.06011988E-10, 4.22193480E-09)
 ( 2.67925737E-10, 2.89660207E-09)
 (-3.96984751E-10, 2.89207103E-09)
 ( 3.72103293E-10, 2.12192552E-09)
 (-1.62988956E-10, 1.03807440E-09)
 (-8.01820332E-10, 1.60959657E-09)
 ( 3.35311334E-10, 2.01979677E-09)
 (-1.53735968E-09, 5.91063976E-10)
 ( 8.90735097E-10, 1.44742440E-09)
 (-4.83153073E-10, 3.10544901E-09)
 ( 1.79181003E-09, 1.86119253E-09)
 ( 2.93568059E-10, 3.28829186E-09)
 ( 1.06275322E-10, 2.11463513E-09)
 (-3.13909476E-09, 1.17194321E-09)
 (-5.67146330E-10, 1.92640881E-09)
 ( 3.17765703E-10, 9.60270752E-10)
 (-1.24102717E-09,-3.49990870E-10)
 ( 5.87385640E-10, 1.21291491E-10)
 ( 1.66135536E-10, 5.11136411E-10)
 (-1.06501397E-09, 2.62963123E-10)
 (-1.10691234E-10, 2.15553619E-09)
 (-1.24665622E-09, 1.54445623E-09)
 (-1.74831094E-09, 1.48482282E-09)
 (-1.70161163E-09, 2.10099094E-09)
 ( 5.55767203E-11, 3.89862409E-09)
 (-1.78765347E-09, 1.46003054E-09)
 (-1.29588240E-09, 1.62440650E-09)
 (-6.97802593E-10, 2.63139355E-09)
 (-3.77394449E-10, 2.65490363E-09)
 ( 1.24282418E-09, 1.51738133E-09)
 (-7.17210902E-10, 1.00130515E-09)
 (-5.92121741E-10, 1.97763406E-09)
 ( 4.42092196E-11, 1.81208992E-09)
 ( 8.98960850E-10, 9.60194035E-10)
 (-8.17729606E-10, 3.23967475E-09)
 (-1.58255720E-09, 1.73386017E-09)
 ( 4.17993223E-10, 1.97033767E-09)
 ( 1.11758058E-09, 1.62003821E-09)
 ( 7.50545293E-10, 1.30613897E-09)
 (-5.56876822E-10, 2.53772070E-09)
 (-4.87083207E-10, 3.05547654E-09)
 ( 4.07879147E-10, 7.12105541E-10)
 (-2.19991358E-09, 1.13132603E-09)
 (-3.82964854E-10, 2.78288326E-09)
 (-8.64531113E-10, 2.08885642E-09)
 (-4.69530026E-10, 7.45337625E-10)
 ( 4.49153952E-13, 2.00251571E-09)
 (-6.49220677E-10, 1.19421828E-09)
